event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",2308e0da38efd4ba,open weight,0,Submission,1,98,1,John McCarthy,Dan Severn,c670aa48827d6be6,0,2,4,50,12,19,63,1,1,100,1,,2,4,50,0,0,,0,0,,0,0,,0,0,,2,4,50,100,0,0,0,0,100,The Beast,101,19,1,187.96,113.4,,Southpaw,6/8/1958,0,0,0,0,0,0,0,0,Joe Charles,19ffeb5e3fffd6d5,0,1,1,100,1,2,50,0,0,,0,,0,0,,1,1,100,0,0,,1,1,100,0,0,,0,0,,0,100,0,100,0,0,The Ghetto Man,6,13,0,185.42,117.93,,Southpaw,,0,0,0,0,0,0,0,0,Dan Severn,c670aa48827d6be6
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",43c2c904e1574c59,open weight,0,Submission,1,175,1,John McCarthy,Todd Medina,b60391da771deefe,0,4,4,100,64,66,97,1,1,100,1,,3,3,100,1,1,100,0,0,,0,0,,0,0,,4,4,100,75,25,0,0,0,100,El Tiburon,11,9,0,177.8,87.54,,Southpaw,4/30/1970,0,0,0,0,0,0,0,0,Larry Cureton,46f11d15c0134fe3,0,1,2,50,15,16,94,0,0,,0,,0,1,0,1,1,100,0,0,,0,1,0,1,1,100,0,0,,0,100,0,0,100,0,,0,2,0,187.96,108.86,,Orthodox,,0,0,0,0,0,0,0,0,Todd Medina,b60391da771deefe
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",ebfe035b70080668,open weight,0,Submission,1,143,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,0,0,,0,0,,0,1,0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,33,34,33,33,34,33,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Ernie Verdicia,2b1587a3376ab743,0,2,5,40,7,11,64,0,0,,0,,2,5,40,0,0,,0,0,,0,2,0,0,0,,2,3,67,100,0,0,0,0,100,,0,1,0,180.34,90.26,,Orthodox,,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",fa152ada833de1d4,open weight,0,KO/TKO,1,122,1,John McCarthy,Guy Mezger,946f341df6472ee0,1,12,17,70,15,20,75,0,0,,0,,10,15,67,1,1,100,1,1,100,2,5,40,2,2,100,8,10,80,83,8,8,16,16,66,,30,14,2,185.42,90.72,,Orthodox,1/1/1968,2.3,32,1.36,72,0.39,50,88,0,John Dowdy,e780ccc79a209985,0,0,4,0,2,7,28,0,0,,0,,0,0,,0,2,0,0,2,0,0,4,0,0,0,,0,0,,0,0,0,0,0,0,,0,1,0,,,,,,0,0,0,0,0,0,0,0,Guy Mezger,946f341df6472ee0
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",fa3b940bd48da7e2,open weight,0,KO/TKO,1,83,1,John McCarthy,Jon Hess,32a3025d5db456ae,0,17,28,60,30,41,73,0,0,,0,,7,17,41,10,11,91,0,0,,6,14,43,6,9,67,5,5,100,41,58,0,35,35,29,,1,1,0,200.66,133.81,,,,0,0,0,0,0,0,0,0,Andy Anderson,9199e0735b83dd32,0,2,2,100,6,6,100,0,2,0,0,,2,2,100,0,0,,0,0,,0,0,,0,0,,2,2,100,100,0,0,0,0,100,The Hammer,0,1,0,167.64,108.86,,,7/16/1974,0,0,0,0,0,0,0,0,Jon Hess,32a3025d5db456ae
dedc3bb440d09554,UFC 5: The Return of the Beast,4/7/1995,"Charlotte, North Carolina, USA",802c0e4e228996ac,open weight,0,KO/TKO,1,21,1,Lonnie Foster,Dave Beneteau,9fd1f08dd4aec14a,0,12,18,66,12,18,67,1,1,100,0,,12,18,67,0,0,,0,0,,0,0,,0,0,,12,18,67,100,0,0,0,0,100,Dangerous,6,5,1,187.96,113.4,,Orthodox,,0,0,0,0,0,0,0,0,Asbel Cancio,2a7afe14b3a0a058,0,0,0,,0,0,,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,,0,1,0,177.8,102.06,,,,0,0,0,0,0,0,0,0,Dave Beneteau,9fd1f08dd4aec14a
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",d62aec55bc142346,superfight championship,0,Submission,1,134,1,John McCarthy,Ken Shamrock,63b65af1c5cb02cb,0,2,5,40,2,5,40,0,1,0,2,,1,4,25,1,1,100,0,0,,1,4,25,1,1,100,0,0,,50,50,0,50,50,0,The World's Most Dangerous Man,28,17,2,185.42,92.99,182.88,Orthodox,2/11/1964,1.47,46,4.3,39,0.94,60,44,2.5,Dan Severn,c670aa48827d6be6,0,2,2,100,2,2,100,0,1,0,0,,1,1,100,0,0,,1,1,100,1,1,100,1,1,100,0,0,,50,0,50,50,50,0,The Beast,101,19,1,187.96,113.4,,Southpaw,6/8/1958,0,0,0,0,0,0,0,0,Ken Shamrock,63b65af1c5cb02cb
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",66c029f49d3c5da6,6 tournament,1,Submission,1,1065,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,4,10,40,48,59,81,0,3,0,4,,4,10,40,0,0,,0,0,,3,9,33,1,1,100,0,0,,100,0,0,75,25,0,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,David Abbott,b361180739bed4b0,0,17,45,37,39,71,55,2,3,66,1,,16,44,36,1,1,100,0,0,,8,27,30,3,7,43,6,11,55,94,5,0,47,17,35,Tank,10,15,0,182.88,120.2,,Switch,4/26/1965,1.35,30,3.55,38,1.07,33,66,0,Oleg Taktarov,1dc56b59cb28425d
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",3c2c7c095c79a506,open weight,0,Submission,1,9,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,0,0,,0,0,,0,0,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,33,34,33,33,34,33,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Anthony Macias,dedc3bb440d09554,0,0,0,,0,0,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,Mad Dog,26,18,0,175.26,83.91,,Switch,2/9/1969,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",43f6b0c40113d0d8,open weight,0,KO/TKO,1,113,1,John McCarthy,David Abbott,b361180739bed4b0,0,14,21,66,18,25,72,1,1,100,0,,13,20,65,1,1,100,0,0,,1,1,100,0,0,,13,20,65,92,7,0,7,0,92,Tank,10,15,0,182.88,120.2,,Switch,4/26/1965,1.35,30,3.55,38,1.07,33,66,0,Paul Varelans,07a18ae55dfc3cd9,0,1,2,50,12,14,86,0,0,,0,,0,1,0,1,1,100,0,0,,0,1,0,1,1,100,0,0,,0,100,0,0,100,0,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,David Abbott,b361180739bed4b0
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",5d19fa2df1cb61a2,open weight,0,Submission,1,57,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,0,2,0,5,7,71,0,1,0,1,,0,2,0,0,0,,0,0,,0,0,,0,2,0,0,0,,33,34,33,33,34,33,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Dave Beneteau,9fd1f08dd4aec14a,0,5,14,35,5,14,36,1,1,100,0,,5,14,36,0,0,,0,0,,0,0,,4,11,36,1,3,33,100,0,0,0,80,20,Dangerous,6,5,1,187.96,113.4,,Orthodox,,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",547295977141cbc2,open weight,0,KO/TKO,1,62,1,John McCarthy,Paul Varelans,07a18ae55dfc3cd9,1,8,22,36,12,27,44,0,0,,0,,7,19,37,1,2,50,0,1,0,3,12,25,5,10,50,0,0,,87,12,0,37,62,0,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,Cal Worsham,de3ed2e152520c8d,0,9,33,27,11,35,31,0,1,0,0,,9,30,30,0,3,0,0,0,,5,13,38,4,20,20,0,0,,100,0,0,55,44,0,,13,10,0,180.34,104.33,,Orthodox,6/11/1963,0,0,0,0,0,0,0,0,Paul Varelans,07a18ae55dfc3cd9
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",88945d70ee6c6467,open weight,0,KO/TKO,1,20,1,John McCarthy,David Abbott,b361180739bed4b0,2,7,12,58,7,12,57,0,0,,0,,7,12,57,0,0,,0,0,,0,1,0,6,6,100,1,5,20,100,0,0,0,85,14,Tank,10,15,0,182.88,120.2,,Switch,4/26/1965,1.35,30,3.55,38,1.07,33,66,0,John Matua,c933d423ebdbbbdb,0,0,0,,0,0,,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,,1,4,0,187.96,181.44,,Orthodox,,0,0,0,0,0,0,0,0,David Abbott,b361180739bed4b0
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",e2b32e1683a566af,open weight,0,Submission,1,68,1,John McCarthy,Patrick Smith,46c8ec317aff28ac,1,6,8,75,10,13,77,2,2,100,1,,2,4,50,4,4,100,0,0,,1,1,100,3,3,100,2,4,50,33,66,0,16,50,33,,20,17,0,187.96,102.06,,Orthodox,8/28/1963,0,0,0,0,0,0,0,0,Rudyard Moncayo,02d276b7d62b3472,0,0,0,,2,2,100,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,,0,3,0,177.8,88.45,,Orthodox,5/17/1973,0,0,0,0,0,0,0,0,Patrick Smith,46c8ec317aff28ac
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",8e03db41687d9132,open weight,0,KO/TKO,1,186,1,John McCarthy,Anthony Macias,dedc3bb440d09554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mad Dog,26,18,0,175.26,83.91,,Switch,2/9/1969,0,0,0,0,0,0,0,0,He-Man Gipson,3e03cec9767d37e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,0,0,0,0,0,0,0,0,Anthony Macias,dedc3bb440d09554
1c3f5e85b59ec710,UFC 6: Clash of the Titans,7/14/1995,"Casper, Wyoming, USA",b297c3e938e1005e,open weight,0,KO/TKO,1,121,1,John McCarthy,Joel Sutton,a6a9ab5a824e8f66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,180.34,92.99,,Orthodox,7/7/1969,0,0,0,0,0,0,0,0,Jack McGlaughlin,237187ed9f419285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,Orthodox,,0,0,0,0,0,0,0,0,Joel Sutton,a6a9ab5a824e8f66
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",e7ca291dd8f5661b,7 tournament,1,KO/TKO,1,797,1,John McCarthy,Marco Ruas,597db668b01c442c,1,33,59,55,54,84,64,0,0,,0,,9,25,36,0,0,,24,34,71,27,49,55,2,3,67,4,7,56,27,0,72,81,6,12,King of the Streets,9,4,2,185.42,95.25,,Orthodox,1/23/1961,0,0,0,0,0,0,0,0,Paul Varelans,07a18ae55dfc3cd9,0,10,30,33,36,63,56,0,0,,1,,3,19,16,2,2,100,5,9,56,7,27,26,3,3,100,0,0,,30,20,50,70,30,0,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,Marco Ruas,597db668b01c442c
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",3932f8e9a74f3d11,superfight championship,0,Other,2,180,1,John McCarthy,Ken Shamrock,63b65af1c5cb02cb,0,29,58,50,180,222,81,1,1,100,1,,26,53,49,2,4,50,1,1,100,8,29,28,4,6,67,17,23,74,89,6,3,27,13,58,The World's Most Dangerous Man,28,17,2,185.42,92.99,182.88,Orthodox,2/11/1964,1.47,46,4.3,39,0.94,60,44,2.5,Oleg Taktarov,1dc56b59cb28425d,0,4,22,18,110,128,86,0,2,0,0,,3,17,18,0,1,0,1,4,25,3,18,17,1,4,25,0,0,,75,0,25,75,25,0,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,,
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",62bb4ea8bf86790c,open weight,0,Submission,1,61,1,John McCarthy,Paul Varelans,07a18ae55dfc3cd9,0,2,3,66,4,6,67,1,1,100,2,,2,3,67,0,0,,0,0,,0,1,0,0,0,,2,2,100,100,0,0,0,0,100,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,Mark Hall,18524b46c570730b,0,2,3,66,4,5,80,0,0,,0,,1,1,100,0,1,0,1,1,100,2,2,100,0,1,0,0,0,,50,0,50,100,0,0,,5,6,0,182.88,86.18,,Orthodox,1/26/1961,0,0,0,0,0,0,0,0,Paul Varelans,07a18ae55dfc3cd9
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",99d98a2d278bfa1f,open weight,0,Submission,1,747,1,John McCarthy,Marco Ruas,597db668b01c442c,0,4,7,57,11,18,61,0,0,,2,,1,2,50,2,2,100,1,3,33,1,3,33,0,0,,3,4,75,25,50,25,25,0,75,King of the Streets,9,4,2,185.42,95.25,,Orthodox,1/23/1961,0,0,0,0,0,0,0,0,Remco Pardoel,749685d24e2cac50,0,2,4,50,4,7,56,1,1,100,2,,0,1,0,0,0,,2,3,67,0,2,0,2,2,100,0,0,,0,0,100,0,100,0,Grizzly,9,6,1,190.5,117.93,,Southpaw,5/23/1969,0,0,0,0,0,0,0,0,Marco Ruas,597db668b01c442c
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",9ebb7bba0b45d517,open weight,0,Submission,1,203,1,John McCarthy,Marco Ruas,597db668b01c442c,0,1,1,100,2,2,100,1,1,100,3,,1,1,100,0,0,,0,0,,0,0,,1,1,100,0,0,,100,0,0,0,100,0,King of the Streets,9,4,2,185.42,95.25,,Orthodox,1/23/1961,0,0,0,0,0,0,0,0,Larry Cureton,46f11d15c0134fe3,0,6,7,85,11,14,79,0,0,,1,,2,3,67,4,4,100,0,0,,0,0,,0,0,,6,7,86,33,66,0,0,0,100,,0,2,0,187.96,108.86,,Orthodox,,0,0,0,0,0,0,0,0,Marco Ruas,597db668b01c442c
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",fcf632627ce40195,open weight,0,KO/TKO,1,101,1,John McCarthy,Mark Hall,18524b46c570730b,0,1,4,25,13,23,56,0,0,,0,,1,4,25,0,0,,0,0,,0,1,0,0,0,,1,3,33,100,0,0,0,0,100,,5,6,0,182.88,86.18,,Orthodox,1/26/1961,0,0,0,0,0,0,0,0,Harold Howard,a2b06ca02bca14c0,0,4,5,80,5,8,62,1,2,50,0,,1,1,100,3,4,75,0,0,,2,2,100,2,3,67,0,0,,25,75,0,50,50,0,,1,3,0,187.96,108.86,,Orthodox,,0,0,0,0,0,0,0,0,Mark Hall,18524b46c570730b
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",ef2ccb690dcd943f,open weight,0,Submission,1,185,1,John McCarthy,Remco Pardoel,749685d24e2cac50,0,0,0,,16,16,100,1,1,100,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,33,34,33,33,34,33,Grizzly,9,6,1,190.5,117.93,,Southpaw,5/23/1969,0,0,0,0,0,0,0,0,Ryan Parker,6a0b80a24f22e152,0,0,0,,20,21,95,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,,0,1,0,190.5,106.59,,Southpaw,,0,0,0,0,0,0,0,0,Remco Pardoel,749685d24e2cac50
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",869d753568a114a6,open weight,0,KO/TKO,1,65,1,John McCarthy,Paul Varelans,07a18ae55dfc3cd9,0,4,4,100,35,38,92,1,1,100,0,,4,4,100,0,0,,0,0,,0,0,,0,0,,4,4,100,100,0,0,0,0,100,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,Gerry Harris,30cd319d39ee689b,0,0,2,0,0,2,0,0,0,,0,,0,1,0,0,0,,0,1,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,,1,4,0,203.2,122.47,,Orthodox,,0,0,0,0,0,0,0,0,Paul Varelans,07a18ae55dfc3cd9
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",e9ce3a28eeb83905,open weight,0,Submission,1,31,1,Taimak Guarriello,Scott Bessac,3f24c96753dbd9f9,0,1,5,20,1,5,20,0,0,,2,,0,4,0,1,1,100,0,0,,0,4,0,1,1,100,0,0,,0,100,0,0,100,0,,4,6,0,193.04,111.13,,,10/5/1965,0,0,0,0,0,0,0,0,David Hood,5af480a3b2e1726b,0,2,3,66,2,3,67,0,0,,0,,0,0,,0,0,,2,3,67,1,2,50,1,1,100,0,0,,0,0,100,50,50,0,,1,3,0,182.88,90.72,,,,0,0,0,0,0,0,0,0,Scott Bessac,3f24c96753dbd9f9
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",4b334c9727eee450,open weight,0,TKO - Doctor's Stoppage,1,48,1,John McCarthy,Joel Sutton,a6a9ab5a824e8f66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,180.34,92.99,,Orthodox,7/7/1969,0,0,0,0,0,0,0,0,Geza Kalman,304fcd812f12c589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,185.42,90.72,,,,0,0,0,0,0,0,0,0,Joel Sutton,a6a9ab5a824e8f66
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,9/8/1995,"Buffalo, New York, USA",e4fe950846b51bdf,open weight,0,KO/TKO,1,326,1,John McCarthy,Onassis Parungao,96d173b7f92aa520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,180.34,90.72,,,,0,0,0,0,0,0,0,0,Francesco Maturi,d3b5ad3b15a64a18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,0,0,0,0,0,0,0,0,Onassis Parungao,96d173b7f92aa520
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",524b49a676498c6d,ultimate ultimate '95 tournament,1,Decision - Unanimous,2,180,1,John McCarthy,Dan Severn,c670aa48827d6be6,0,24,79,30,198,277,71,0,0,,0,,18,73,25,5,5,100,1,1,100,7,60,12,0,0,,17,19,89,75,20,4,29,0,70,The Beast,101,19,1,187.96,113.4,,Southpaw,6/8/1958,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d,0,8,29,27,26,47,55,0,1,0,1,,4,23,17,1,3,33,3,3,100,8,29,28,0,0,,0,0,,50,12,37,100,0,0,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Dan Severn,c670aa48827d6be6
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",717f3c3932279196,open weight,0,Decision - Unanimous,1,1080,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,6,33,18,10,37,27,0,3,0,1,,2,19,11,0,1,0,4,13,31,6,33,18,0,0,,0,0,,33,0,66,100,0,0,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Marco Ruas,597db668b01c442c,0,14,53,26,29,68,43,0,0,,0,,3,31,10,0,0,,11,22,50,14,52,27,0,0,,0,1,0,21,0,78,100,0,0,King of the Streets,9,4,2,185.42,95.25,,Orthodox,1/23/1961,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",0d872527bbb3cd40,open weight,0,Decision - Unanimous,1,1080,1,John McCarthy,Dan Severn,c670aa48827d6be6,0,57,65,87,233,253,92,1,2,50,0,,36,43,84,16,17,94,5,5,100,0,0,,5,5,100,52,60,87,63,28,8,0,8,91,The Beast,101,19,1,187.96,113.4,,Southpaw,6/8/1958,0,0,0,0,0,0,0,0,David Abbott,b361180739bed4b0,0,3,6,50,11,16,69,0,0,,0,,3,6,50,0,0,,0,0,,0,2,0,2,3,67,1,1,100,100,0,0,0,66,33,Tank,10,15,0,182.88,120.2,,Switch,4/26/1965,1.35,30,3.55,38,1.07,33,66,0,Dan Severn,c670aa48827d6be6
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",d45f9dfdb75a640f,open weight,0,Submission,1,75,1,John McCarthy,Oleg Taktarov,1dc56b59cb28425d,0,0,1,0,0,1,0,0,0,,2,,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,33,34,33,33,34,33,The Russian Bear,17,5,2,182.88,95.25,,Orthodox,8/26/1967,0,0,0,0,0,0,0,0,Dave Beneteau,9fd1f08dd4aec14a,0,2,5,40,2,5,40,0,0,,0,,1,4,25,0,0,,1,1,100,0,2,0,1,1,100,1,2,50,50,0,50,0,50,50,Dangerous,6,5,1,187.96,113.4,,Orthodox,,0,0,0,0,0,0,0,0,Oleg Taktarov,1dc56b59cb28425d
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",3e39aac3e15d75bd,open weight,0,Submission,1,159,1,John McCarthy,Marco Ruas,597db668b01c442c,0,7,10,70,11,15,73,1,2,50,1,,5,8,62,0,0,,2,2,100,2,3,67,0,0,,5,7,71,71,0,28,28,0,71,King of the Streets,9,4,2,185.42,95.25,,Orthodox,1/23/1961,0,0,0,0,0,0,0,0,Keith Hackney,bf12aca029bfcc47,0,1,4,25,1,4,25,0,0,,0,,0,2,0,0,0,,1,2,50,1,4,25,0,0,,0,0,,0,0,100,100,0,0,The Giant Killer,2,2,0,180.34,90.72,,Sideways,4/15/1958,0,0,0,0,0,0,0,0,Marco Ruas,597db668b01c442c
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",8cc976ee1a123fb8,open weight,0,Submission,1,61,1,John McCarthy,Dan Severn,c670aa48827d6be6,0,0,0,,0,0,,1,1,100,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,33,34,33,33,34,33,The Beast,101,19,1,187.96,113.4,,Southpaw,6/8/1958,0,0,0,0,0,0,0,0,Paul Varelans,07a18ae55dfc3cd9,0,1,1,100,1,1,100,0,0,,0,,0,0,,0,0,,1,1,100,1,1,100,0,0,,0,0,,0,0,100,100,0,0,The Polar Bear,9,9,0,203.2,136.08,,Orthodox,9/17/1969,0,0,0,0,0,0,0,0,Dan Severn,c670aa48827d6be6
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",6b0430e9c97afec7,open weight,0,Submission,1,74,1,John McCarthy,David Abbott,b361180739bed4b0,0,1,1,100,3,5,60,1,1,100,1,,1,1,100,0,0,,0,0,,1,1,100,0,0,,0,0,,100,0,0,100,0,0,Tank,10,15,0,182.88,120.2,,Switch,4/26/1965,1.35,30,3.55,38,1.07,33,66,0,Steve Jennum,ad047e3073a775f3,0,0,1,0,1,2,50,0,0,,0,,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,,2,3,0,177.8,97.52,,Orthodox,9/23/1963,0,0,0,0,0,0,0,0,David Abbott,b361180739bed4b0
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",7ffcc3a72e082ace,open weight,0,Submission,1,329,1,John McCarthy,Mark Hall,18524b46c570730b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,182.88,86.18,,Orthodox,1/26/1961,0,0,0,0,0,0,0,0,Trent Jenkins,02fc8f50f56eb307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,187.96,83.91,,,,0,0,0,0,0,0,0,0,Mark Hall,18524b46c570730b
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,12/16/1995,"Denver, Colorado, USA",6449a1a9a69a830c,open weight,0,Submission,1,278,1,John McCarthy,Joe Charles,19ffeb5e3fffd6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Ghetto Man,6,13,0,185.42,117.93,,Southpaw,,0,0,0,0,0,0,0,0,Scott Bessac,3f24c96753dbd9f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,193.04,111.13,,,10/5/1965,0,0,0,0,0,0,0,0,Joe Charles,19ffeb5e3fffd6d5
